customerId,itemName,value
1967,Mutton,1.0
1967,Tawa,1.0
1967,Jafran,1.0
2099,Ruchi Garlic Sauce-350gm,1.0
2099,C.N Chicken Sausage 300gm,1.0
2099,Amul Dark Chocolate-150g,1.0
2099,GR Body Mist -200ml All,1.0
2099,Fair & Lovely G&L BB Cream-40g,1.0
2099,Dream Food Colour(Red)-28ml,1.0
2099,Fruits Wax Hair Color (Chery Red),1.0
2099,Jordan Clean Between Toothbrush,1.0
2099,Colgate Plax Com Care-250ml,1.0
2099,C.N. Chicken Spicy Lollipop-400gm,1.0
2099,Filo Sheet(Pasty Sheet)-30Pcs,2.0
2099,Prince Super Vermichelli Semai-150gm,1.0
2099,Sammi Mix Fruit -330ml,2.0
2099,China Kitchen piller-04,1.0
2099,Nivea B.Lotion Intensive Moisture-400ml,1.0
2099,Pran Jhatpot Plain Paratha-1600g,1.0
2099,Thai Papaya Ripe Red Lady,1.01
2099,Cadbury Dairy Milk Silk Bubbly-17g,2.0
2129,Prince Sour Curd-1kg,1.0
2129,Garnier Men Tarbo Bright -50gm,1.0
2129,Dreem Choco Food Color/Essence-28ml,1.0
2129,Chashi Aromatic Chinigura Rice-1Kg,1.0
2129,Bashu Facial Tissue 240Sheet,1.0
2129,Nido FCMP BIB-350g,1.0
2129,Alu Bukhra-200gm,1.0
2129,Pran Hot Tomato Sauce(1000g),1.0
2129,Pandene Total Damage Care Shampoo- 180ml,1.0
2129,Pepsodent Gum Care-140g,1.0
2129,White Kazu Badam(Special)-100gm,1.0
2165,Golden Raising-100gm(Kismis),1.0
2165,Alu Bukhra-100g,1.0
2165,Cardmom-50gm(Alachi),1.0
2165,Radhuni Spices (Corinder)-100gm,1.0
2165,Mixed Masalla-100gm,1.0
2165,Olympic Nutty Biscuits 80g,2.0
2165,Radhuni Mejbani Beef masala-68g,2.0
2165,Radhuni Kheer Mix 150gm,1.0
2165,R.Spices(Turmaric)-100g,1.0
2165,Tip Biscuit - 60gm,2.0
2172,Puck Cream - 160gm,1.0
2172,Aarong Butter Salted-100gm,1.0
2172,Starship Chocolate Milk-200ml,1.0
2172,Sun Prawn Crackers Chips - 20gm,1.0
2172,Ramisa Fried Cocunut-100g,1.0
2172,CP Chicken Hot Sausage- 400g,1.0
2172,Secret Women Deo Roll-On 50ml (Rasasi),1.0
2172,Marks Milk Shake AS-200ml,1.0
2177,Bashundhara Paper Napkin-100p,1.0
2177,Bas. Kitchen Towels 1Roll,1.0
2177,Beef Bone Full,1.57
2177,Lux Jasmine & Vitamin E Soap-150g,1.0
2177,Lux Rose Soap-150gm,1.0
2177,Fresh Paper Napkin 100pcs,1.0
2178,Lati Thik(Kg),0.58
2178,Fresh Lexus Cracers-204 gm {B2G1},1.0
2178,Bacha Boot Pulse 1Kg,1.0
2178,Onion Deshi(New)-kg,2.03
2178,Safe Hand Liquid Hand Wash 180ml B2 G1,1.0
2178,Bomby Chilli-5Pcs,1.0
2178,Chicken (B-Skin Less),1.27
2178,Parboil (Potol)-kg,0.71
2178,Fresh Atta-2kg,1.0
2178,Improved Jet- 200gm Pack,1.0
2178,ACI Pure Salt-1Kg,1.0
2178,Jhok Mok Dish Wash Bar 100g B3 G1,1.0
2178,Prince Fresh Eggs Red (12Pcs Box),1.0
2178,Snack Guard (Chichinga)-kg,0.68
2178,Finlay Tea Gold-400g,1.0
2178,Mug Pulse (Sona)-500gm,2.0
2178,Meril Splash Milk Soap-100gm,1.0
2178,Ladies Finger (Vendi)-kg,0.58
2178,Shrimp Fish Bagda,0.5
2178,Meril Splash Milk & Kiwi Soap-100gm,1.0
2178,Musur Pulse Deshi-1Kg,1.0
2178,Green Chilli(kg),0.17
2158,Polar Choco Crombo Ice Cream-1ltr,1.0
2158,Aseel Veg Ghee-500,1.0
2158,ACI Aerosol 475ml,1.0
2158,Glucon-D Regular- 500g Jar.,1.0
2158,Cocola Egg&Chicken Noodles-Family Pack,1.0
2158,Prince Ovaltin Cake(B),1.0
2204,Blue Lady Body Spary-200ml,1.0
2204,Foster Clarks Mango- 250gm,1.0
2204,Treseme Hair Fall Conditionar -190ml,1.0
2204,Hilsha Fish-Medium-Pcs,1.0
2204,Gulsha Fish(Small)-(HB),0.48
2204,Royal Mirage Scent-120ml,1.0
2204,Maggi 2min Masala-248g (Jumbo),1.0
2204,Vim Bar Lemon-125gm,1.0
2204,Neutrogena Refreshingly C F Wash- 200ml,1.0
2204,Chashi Aromatic Chinigura Rice-1Kg,1.0
2204,Kazi Chicken Samosa-250g,1.0
2204,Buldak Noodles (All),1.0
2207,Curry Powder-100gm BIB,2.0
2207,Bele Fish Small,0.24
2207,Amra(kg),0.35
2207,Mirzapur Tea Bag-100gm,1.0
2207,Top Tasting Salt-100g,1.0
2207,Hot Pran Tomato Sauce-500gm,1.0
2207,Calender Pineapple,1.0
2207,Jhatpat Paratha Low Fat-10Pcs,1.0
2207,Radhuni Spices (Corinder)-100gm,1.0
2207,Radhuni Panchforon-50g,1.0
2207,Sajeeb Soya Sauce-300ml,1.0
2207,Green Chilli(kg),0.23
2207,T.Ice Cool Talc-100gm,1.0
2207,Ginger Barmiz-(Kg),1.03
2207,Lemon White Detergent Powder B3G1 -500Gm,1.0
2207,Fortune BS ELG Basmati Rice 1kg,3.0
2207,Garlic China Big-(kg),0.61
2207,Thai Guava,0.49
2207,Prince Dragon Egg Noodles - 300gm,2.0
2207,Nescafe Creamy Latte- 6Pcs-18g,1.0
2207,Dust Rice(Atob)-1KG,1.0
2207,Pepsodent Gremichek+ Toothpaste-100gm,1.0
2207,Queens Egg Bread- 125g,1.0
2207,Sweet Pumpkin(kg),0.72
2207,Vim Bar 300g (Lemon),1.0
2207,Puffed Puffed Rice-250gm,1.0
2207,Ifad Plain Toast-350g,1.0
2207,Olympic Daily Toast Biscuits-210gm,1.0
2207,Ifad Kaju+Cho+D-220g B3 G1 Orange Free,1.0
2242,Dettol Original Soap-125g,2.0
2242,Gillette Blue-II Razor,1.0
2242,Prince Sour Curd-500gm,1.0
2242,Longkou Rice Vermicelli- 250g,1.0
2242,Prince Dragon Egg Noodles - 300gm,3.0
2242,Magica Choco Fills Cookies Biscuit-220gm,2.0
2242,Chowa Gamsa-521,1.0
2242,ONN Mens Vest-001,1.0
2242,Aci Pure Mustard Oil 1000ml,1.0
2242,Shan Malay Chicken Biryani-60g,2.0
2242,Pran Aromatic Rice-2kg,1.0
2242,Rupchada Soyabean-3Lt(PET),1.0
2242,Milk Vita Liquid Milk-1Ltr,4.0
2242,Teer Sugar-1Kg,3.0
2242,EM Pasta Penne-400gm,1.0
2242,Muslim Jhal Nimki-200g,1.0
2242,Vermicelli Samai-200gm,4.0
2242,Parachute Coconut Hair Oil-200ml Jar,1.0
2242,Rin Advanced-2kg,1.0
2242,Wheel Laundry Soap 125g,1.0
2242,Fresh Chinigura Rice-1kg,1.0
2242,Rupchanda Soyabean-5Ltr,1.0
2242,Dettol Fresh Odour protection Lemon-125g,1.0
2242,Aarong Pasturized Liquid Milk-1Ltr Reg.,2.0
2242,Sunsilk conditioner Perfect Straight-80m,1.0
2242,Lux Velvet Glow Soap-100g,3.0
2242,Akher Sugar -1kg,1.0
2242,Aarong Butter Salted-100gm,1.0
2242,Nescafe Classic Jar-25gm,1.0
2242,Pusti Atta -2kg,1.0
2242,Shan Karachi Beef Biryani -60g,1.0
2242,Radhuni Kala Bhuna Masala 80gm,1.0
2242,Cardmom-50gm(Alachi),1.0
2242,Sensodyne Toothbrush Soft,1.0
2242,Saad Monosodium G Foil Pack- 100g,1.0
2242,SCL Groome Eyebrrow& Facial Razor,1.0
2242,Orna House HIjab Orna-082,1.0
2242,Cocola Egg & Chicken Noodles - 500gn,2.0
2242,Sunsilk Thick & Long Shampoo-330ml,1.0
2242,R.Spices(Turmeric)200gm,1.0
2242,Hot Pran Tomato Sauce-500gm,2.0
2242,Dettol Cool Soap -125gm,1.0
2242,Colgate Sttong Toothpaste-175gm,2.0
2242,Laita Shutki-200g,1.0
2242,Musur Pulse Kangaroo -1Kg (sp),2.0
2242,Savory Roast Masala- 35g,1.0
2242,Cumin-100g,1.0
2242,Diploma Milk Powder-500g,2.0
2242,Aarong Yogurt Sour Curd-500gm,1.0
2242,Chopstick Desi/Yumy Masala Noodles-4pack,1.0
2242,Teer Atta 2kg,3.0
2242,Savlon Lemon Burst Soap -100g,1.0
2242,Facial Soft Pack Tissue -400Sheet,1.0
2242,Fay Multi Fold Towels - 150pcs,1.0
2242,Olio Orolio Massage Oil-150ml,1.0
2242,Lux Soft Glow Jasmine Soap-75gm,3.0
2242,R. Flavouring Essence Vanilla-28ml,1.0
2242,Pusti Aromatic Chinigura Rice - 1000g,1.0
2242,Lux Jasmine & Vitamin E Soap-150g,1.0
2242,Fay Facial Tis-150Pcs 300Sheets,1.0
2242,Mirzapore Best Leaf Tea-400g,1.0
2242,Rupa Underwire -08,1.0
2242,Lux Velvent Glow Jasmine Soap-100gm,1.0
2244,Pringles Cheesy Cheese-134g IDC,1.0
2244,G H. Chicken Shami Kabab - 250gm,1.0
2244,China Kata Ball(05/23),1.0
2244,Chicken Jali Kabab 10pcs- 300g,1.0
2244,Kodomo Head To Top Wash-200ml,1.0
2244,Cucumber (Hybrid)-kg,1.97
2244,Meril Baby T.Paste+Brush 45gm,1.0
2244,Radhuni Biriyani Masala-40g,1.0
2244,Beef Bone Full,3.02
2352,Shrimp Fish (River)kg,1.11
2352,Fry Pan Without Lid-16cm,1.0
2352,Kachki Fish (THR),0.55
2355,Potato Deshi New-1kg,4.11
2355,Jhatpat Deshi Paratha (20P)-1300g,2.0
2355,Chocolate Digestive 145gm,2.0
2355,Bata Fish(Small),1.08
2355,CP Chicken Stick-250g,1.0
2355,Rui Fish (S1)-(MNK),2.67
2355,Rin Advanced-2kg,1.0
2355,Fresh Fantasy Chocolate Biscuits-75g,1.0
2355,Green Chilli(kg),0.38
2355,Borboti(kg),0.44
2355,Pusti HT Energy Biscuit -180g,2.0
2355,Onion Deshi(New)-kg,1.99
2355,Faysal Birthday Balloons- 04,1.0
2355,Odofresh Toilet Cleaner-500ml,2.0
2355,Olympic Tim Tim Pineapple Cream Bis-272g,1.0
2355,Pusti HT Horlicks Biscuit -270g,1.0
2035,Brinjal Long (Thin)-kg,0.21
2035,Coca Cola-2.25Lt(Pet),1.0
2035,Chicken Deshi (Pakistani) Cock,2.0
2035,Bath Sponge (Dhundul)-kg,1.04
2035,Grapes (Red),0.75
2035,Mountain Dew-600ml Pet,1.0
2039,RICHO Printer 2023,1.0
2039,Vaseline Body Lotion 100ml,1.0
2039,Jafran,2.0
2273,Hot Mug,1.0
2273,Dalpuri,1.0
2296,Piller,1.0
2296,Hot Mug,1.0
2296,Jafran,2.0
2296,Tawa,2.0
2341,Beef Bone Full,2.35
2341,Akher Sugar -1kg,2.0
2367,Musur Pulse Kangaroo -1Kg (sp),4.0
2367,Maggi Saad -E -Magic S Mix-48g,2.0
2367,Parodontax Toothpaste-75gm {Ultra Clean},1.0
2367,CBL Munchee Choco Kalo-100g,2.0
2367,Bele Fish Small,3.51
2367,Apple Fuji,1.21
2367,Vermicelli Samai-200gm,4.0
2367,G.Aer Power Pocket GP Fresh Blossom-10g,1.0
2367,Mouse Glue Trap,1.0
2367,Chanachur(Special)-300gm,2.0
2367,Seven Choco Bean,1.0
2367,Savlon Lemon Burst Soap -100g,3.0
2367,Cinnamon-100g (Daruchine),1.0
2367,Pepsodent Crcol & L Toothpowder-100g,1.0
2367,Ginger Barmiz-(Kg),0.83
2367,Tokmadana-200gm,2.0
2367,Memory Masala Badam 200g,2.0
2367,Prince Bread(Special)-400g,4.0
2367,Rui Fish (XL)-(River),3.97
2367,Mutton (Lever),2.0
2367,Chira-500g,2.0
2367,Cabbage-Pc,2.0
2367,Hup Seng C Cracker - 225g,1.0
2367,Fruit Jam(Morobba)-200g,2.0
2367,Prince Orange Jelly-250gm,3.0
2367,Pistachion-50gm(Pasta Dana),1.0
2367,BD Tomato Sauce-340gm,1.0
2367,Aarong Sliced Cheese Classic- 204g,1.0
2367,Cow Stomach-K,2.06
2367,Aquafina Drinking Water- 500ml,1.0
2367,Diamond Special Nazir Rice-kg,2.0
2367,Snickers Chocolate-50gm,1.0
2367,Laita Shutki-200g,2.0
2367,Muslim Masala Badam-100g,2.0
2367,Tengra Fish,3.59
2367,Karfu Fish Big,2.68
2367,Eye Of Arum(Tall) (Kachurmukhi)-kg,0.97
2367,Snack Guard (Chichinga)-kg,0.74
2367,Bomby Chilli-5Pcs,2.0
2367,Lakme Eyeconic Kajal,1.0
2367,Fresh Lexus Cracers-204 gm {B2G1},1.0
2367,Golden Raisin (Kismis)-200gm,1.0
2367,Cardmom-100gm(Alachi),1.0
2367,Al- Ans Safavi Sp Dates-500gm,3.0
2367,Churi Shutki Big-200gm,1.0
2367,Barley For Eating-200gm,1.0
2367,Queens Kaya Bread- 90g,2.0
2367,Ayir Fish (Medium )-(HB),2.53
2367,Laitta Fish,2.6
2367,Shrimp Fish (River)kg,1.35
2367,Tomato L.C(kg),1.11
2367,G.Aer Power Pocket GP Floral Delight-10g,1.0
2367,Pangas Fish Small (River),3.19
2367,China Animal Set-05/23,1.0
2367,Hilsha Fish Big-(MNK)-Pcs,2.0
2367,Morium Speacial Date-1kg,1.0
2367,Naspati(kg),1.4
2367,G.Aer Car Freshner Lavender Bloom-10gm,1.0
2367,Pizza Bread-225gm,1.0
2367,Cadbury Choclairs-192g,2.0
2367,Radhuni Spices Cumin-100gm,1.0
2367,Black Pepper(Chili)-50g,1.0
2367,Papar (Dried Ethinic Snack)-100g,1.0
2367,Poa Fish Small-(Deshi),1.24
2367,Shrimp Fish Small (THR),1.29
2367,Man Kanchu(Deshi) 1Pc,2.0
2367,Sweet Pumpkin(kg),1.26
2367,Fresh Refined Sugar-1000gm,3.0
2367,Malta (Yellow)-kg,1.1
2367,Dragon Durable Coil Lemon Flavour-10Pcs,1.0
2367,Teer Suji 500gm,1.0
2367,Fanta orange-1L,4.0
2367,Aarong Laban-500ml,2.0
2369,Prince Bread(Suger Free)-400g,1.0
2369,Apple(Gala),1.1
2369,Maccoffee Original-50g Jar,1.0
2369,Maggi 2min Masala-620g (Sumo),1.0
2369,Kazi & Kazi Black Tea-80gm,1.0
2432,Savory Biryani Masala-40g,1.0
2432,Golden Raisin (Kismis)-200gm,1.0
2432,Radhuni Tehari Masala-45g,2.0
2432,Radhuni Biriyani Masala-40g,2.0
2432,Longkou Rice Vermicelli- 250g,1.0
2432,Kazi Chicken Spring Roll-250g,1.0
2432,Akher Sugar -2kg,1.0
2432,Mountan Dew-250ml Can,1.0
2432,Kolson Special Lascha-200g,1.0
2432,Milk Vita Labang-250ml,2.0
2432,Golden Raising-100gm(Kismis),1.0
2432,Haribo Happy Grapes Candy- 80g,1.0
2432,P.Drinko Float Lichi Drink-250ml,3.0
2432,Pepsodent Strawberry Toothpaste-45g,1.0
2432,Q Chicken Crispy Meat Ball-360g,1.0
2432,Apple Fuji,1.19
2432,Lassa Special Semai-500g(Pkt),1.0
2432,Kazi & Kazi Green Tea-60gm,1.0
2432,Kath Badam-100g,1.0
2432,Milk Vita Matha-250ml,2.0
2432,Cardmom-50gm(Alachi),1.0
2432,Mutton (Head),2.0
2432,Boot Pulse(Broken)1Kg,2.0
2432,Alu Bukhra-100g,1.0
2432,Pran Jhatpot Chicken sausages 250g,1.0
2432,Chicken Meat Ball-250gm,1.0
2432,Mutton (Lever),1.0
2432,Shakti Mango Doi 80g,2.0
2432,Vermicelli Samai-200gm,2.0
2432,Prince Mixed Pulse-1Kg,1.0
2432,Meril Baby Toothbrush (Panda),1.0
2432,Dabur Red Paste-200gm,1.0
2432,Madina Azoa VIP Dates-500gm,1.0
2432,White Kazu Badam(Special)-100gm,2.0
2432,Prince Betel Spice 100gm,2.0
2432,Pran Jhatpot French Fry- 500g,1.0
2432,Tengra Fish,0.57
2432,Pesta Nut-100g,1.0
2432,CP Chicken Hot Sausage- 400g,1.0
2432,Hilsha Fish Large- 1Kg+,1.12
2432,Cow Stomach-K,2.07
2432,Katol Fish XXL (Kata),1.16
2432,Prince Lacha Samai-200g(Pkt),1.0
2432,Radhuni Haleem Mix 200Gm,1.0
2432,Ruchi Alu-Bukhara Pickle-200g,1.0
2432,Snickers Chocolate-50gm,2.0
2432,CP Spicy Chicken Ball-500g,1.0
2432,Tamarind Sora Special Wrapping,0.56
2432,Twinings Green Tea-40gm,1.0
2432,AG Jumbo Vegetable Singara 10p-400g,1.0
2442,Beef Bone Full,3.21
2442,Cow Stomach-K,3.77
2442,Cow Lever-K,0.66
2577,Fresh Soyabean Oil,1.0
2577,Fantastic Biscuit,1.0
2620,YC Facial Scrub Papaya-175ml,1.0
2620,Chicken (B-Skin Less),1.14
2620,Chicken Deshi (Pakistani) Cock,2.0
2620,Jimmy Lollipop Chocolate- 11g,2.0
2620,Bashundhara Paper Napkin-100p,1.0
2620,Aquafina Drinking Water- 500ml,1.0
2350,Treseme Hair Fall Conditionar -190ml,1.0
2350,AG Chicken Meat Ball Spicy-250g,2.0
2350,Faysal Party Spray-06,1.0
2448,Yokozona Twisty Goodness Crackers-60g,1.0
2448,Queens Nun Bread- 250g,1.0
2448,Q Chicken Crispy Meat Ball-360g,1.0
2448,Roja Butterfly Shrimps- 200g,1.0
2448,Spring Air Fershner Flora-300ml,1.0
2448,Pastiano Pasta Maja Macaroni poly -250gm,1.0
2448,ACI Aerosol 475ml,1.0
2448,Pringles Potato Crisps -158g (All),1.0
2448,China Doll Toy(05/23),1.0
2542,Flat Noodles - 180gm {C. Masala},1.0
2542,CBL Munchee Choco Finger 192gm,1.0
2542,China Can Opener (5/23),1.0
2542,G.Aer Car Freshner Lavender Bloom-10gm,1.0
2596,Malta (Yellow)-kg,0.92
2596,Aarong Sweet Yogurt-500gm,1.0
2669,Hubba Bubba Mega Gum-56gm,2.0
2669,Pran Chocolate Milk -200ml,1.0
2669,Dry Puti Shutki 100gm,1.0
2669,Chepa Shutki-100gm,1.0
2669,Fresh Refined Sugar-1000gm,2.0
2669,China Green Majuni(4/23),1.0
2669,Dolphin Nata De Coco Cup(All Flv.)-270ml,2.0
2669,Treseme B Nourish & Rep. Shampoo-580ml,2.0
2669,Muslim Jhinuk-200g,1.0
2669,Beef Italian Sausage 280gm,1.0
2669,Angelic Fresh 300ml(Citrus),2.0
2669,Brooke Bond Taaza Tea- 400gm,1.0
2669,Lifebuoy Lemon Hand Wash-200ml,1.0
2669,MP Thai Kakra Clip-022,4.0
2669,China Medicine Box(5/23),1.0
2669,Nutkao D S Cocoa & Hazelnuts-200g,2.0
2669,Sanjida Knife Holder-091,1.0
2669,Lacys Aluminium Foil(45cmx7.6m)-37.5SFt,1.0
2669,Sunsilk Black Shine Shampoo-330ml,1.0
2669,Sanjida Wooden Khunti-51,1.0
2669,Diamond Aluminum Foil-37.5 ft,1.0
2669,Shokti Strawberry Delight- 80g (Adult),1.0
2669,Bashundhara Atta-2kg,4.0
2669,China Toilet Brush (4/23),2.0
2669,Sanjida Wooden Body Masaj-58,1.0
2669,Sanjida Stone Piri-058,1.0
2669,Fatema Bamboo Tray B-057,1.0
2669,Cinnamon-200g (Daruchine),1.0
2669,Green Chilli(kg),0.51
2669,Lifebuoy Care Hand Wash-200ml,1.0
2669,Bio Active Lavello Lip Th-3.2g,1.0
2669,Milk Soft Chewy Candy(B2-G1 Free)- 50g,1.0
2669,Pran Mango Milk -200ml,3.0
2669,Mola Shutki-100gm,2.0
2669,Nona Hilsha Shutki,0.85
2669,Kazi Chicken Sausages (Spicy)-340gm,1.0
2669,Tomato L.C(kg),1.03
2669,Buldak Noodles (All),4.0
2669,Dettol Soap 75g B3 G 30tk OFF,2.0
2669,Coca Cola Classic 320ml (Can),1.0
2669,Sanjida Wooden Beloon-057,1.0
2669,Sanjida Wooden Dabu Spoon -54,1.0
2669,Usta(kg),0.52
2669,Parachute Coconut Oil-350ml,1.0
2669,Vim Liquid Dish Wash-500ml,1.0
2669,Fanta Grape -320ml,1.0
2640,Music S C Feeding Bottle (01101)-240ml,1.0
2640,Shahi Cumin-50gm,1.0
2640,Faysal Fairy Wings-09,1.0
2640,Star Masalla--50g,1.0
2640,Farlin Silicon Nipple in Jar Size-L,3.0
2640,Chui Jhall-100g,1.0
2640,Kabab Sugar-50gm,1.0
2640,Ligion Active Cone Mehedi-35g,1.0
2685,Radhuni Fish Cury Masla-100g,1.0
2685,Barley Arrarot-200mg,1.0
2685,Saad Hot Tomato Sauce-500gm,1.0
2687,Mama Shrim Tom Yum Noodles-60g,3.0
2687,Mama Spicy Seafood Cup Noodles-65g,4.0
2687,Teer Suji 500gm,2.0
2687,Frutika Mango Juice-250ml,2.0
2687,P.Frooto Mango Juice-250ml,2.0
2687,Diploma Milk Powder-500g,2.0
2687,Palletoss Gol Gappa 500gm,4.0
2687,Akher Sugar -1kg,2.0
2687,Lassa Special Semai-500g(Pkt),1.0
2687,Teer Atta 2kg,1.0
2687,ACI Pure Salt-1Kg,1.0
2687,Sunkist Pistachios - 150gm Pkt,1.0
2687,Aarong Butter Salted-100gm,1.0
2687,Mama Hot & Spicy Cup Noodles-62g,3.0
2687,Kolson Vermicelli-200g,2.0
2687,Prince Lacha Samai-200g(Pkt),1.0
2699,Quality Baby Cap-06,1.0
2699,Haribo Goldbears Candy-30gm,1.0
2762,Dark Chocolate Digestive-130g,1.0
2762,Pepsodent Orange Toothpaste-45g,1.0
2762,Bounce Choco Cream Biscuits-32gm,1.0
2762,Ch.Ceramic Mug-Y11(4/23),1.0
2762,Pran Chocolate Milk -200ml,2.0
2762,GG Lighting Rubber Ball-56,1.0
2762,Motor Vaja-15g,1.0
2762,Prince Lacha Samai-200g(Pkt),1.0
2762,RD Coffee Cold Milk -200ml,2.0
2762,Queens Nun Bread- 250g,1.0
2762,Sensodyne Deep Clean Toothpaste-70g,1.0
2762,Queens Burger Bread (BUN)- 250g,1.0
2762,Ch Water Pot M- (4/23),1.0
2795,Carrot (China)-kg,0.62
2795,China Soft Ball (4/23),1.0
2795,Mini Singara-600g,1.0
2795,Odonil Air Freshner Lavender Meadows- 48gm,1.0
2795,Sticker,2.0
2795,GG Ribbon -5,1.0
2795,Odonil Air Freshner Jasmine Mist- 48gm,1.0
2795,Discovery Peanut Butter S&C-510g,1.0
2795,C.N Chicken Spicy Nuggets-250gm,1.0
2795,China Clay Toy- (4/23),2.0
2795,Lactogen-3 BIB-350gm,1.0
2795,Parboil (Potol)-kg,0.76
2795,Funtastic Nimok Halal Biscuit (B3G1),1.0
2795,Cassia Leaf-100gm (Tespata),1.0
2795,Nestle Kit Kat 4Finger Chocolate- 36.5g,2.0
2795,CBL Munchee P.Nice Biscuits 124g,1.0
2795,AG Chicken Spicy Nuggets-250g,1.0
2795,Kelloggs Chocos -110g,1.0
2795,Queens Egg Bread- 125g,1.0
2795,China Baby Rabit Toy (5/23),1.0
2795,Funtastic Hebby Energy Biscuits-200gm(B3G1),1.0
2795,Horlicks Classic Malt-450gm,1.0
2795,Julies LLW.Cube Cheesy Duo150g,1.0
2800,R. Flavouring Essence Vanilla-28ml,1.0
2800,Teer Premium Lodized Salt- 1kg,2.0
2800,Pran hot Tomato Sauce-1000gm Jar,1.0
2800,Mediplus T/P -140gm DS,2.0
2800,Maggi Soup Thai- 35g 4Pcs Combo,1.0
2800,Vim Dishwash Liquid- 1L,1.0
2800,Sandalina Sandal Soap-125gm,4.0
2800,Pepsodent Fresh-140g,1.0
2800,Bashundhara Paper Napkin-100p,2.0
2800,Surf Exel 1KG Bye2 Get Vim 250ml Free,1.0
2800,Harpoon Toilet Cleaner- 750ml,1.0
2800,Chia Seed (Dana) New-100g,1.0
2800,Technic Mega Lash-14ml,1.0
2800,Finlay Gold Tea-100g-50Bags,1.0
2800,HRC Clevedon Tea-400gm Poly,2.0
2800,Harpic All in one Powder-400gm,2.0
2800,Oregano Bottle-10gm,1.0
2800,Vim Bar 300g (Lemon),2.0
2800,Harpic Power T.Clen-750ml (Original),2.0
2800,Bashun Paper Towel - 250Pcs,4.0
2800,Seylon Gold Bland Tea Bag- 100g,1.0
2800,Fresh Premium Tea-400gm,1.0
2800,Mirzapur Tea Bag-100gm,2.0
2800,RFL Pure Rtg Container 400ml- Assorted,2.0
2800,Wheel 2in1 Clean & Fresh Powder-1Kg,1.0
2800,Arla Dano Daily Pushti-1kg,2.0
2800,Barley For Eating-200gm,1.0
2800,Prince Dragon Egg Noodles - 300gm,4.0
2800,Lakme Kajal Eye Co Nic-0.35g,1.0
2800,C.Tuna Vegetable Oil-165gm,1.0
2800,Sunsilk conditioner Perfect Straight-80m,1.0
2800,B Toilet Tissue Extra Saving Pack 4Rolls,1.0
2800,Sunsilk Black Shine Shampoo-330ml,1.0
2800,Oregano Leaves- 10g,1.0
2800,Pran UHT Liquid Milk-1000ml,4.0
2800,Quality Premiun Paratha 20Pcs-1300g,1.0
2800,CP Spicy Chicken Ball-500g,1.0
2800,Maggi Masala Noodles 12Pcs-744g,1.0
2802,Farm Fresh Butter-200gm Box (50X4pcs),1.0
2802,Chicken (B-Skin Less),1.5
2802,Capsicum Green,0.34
2802,Pusti Soyabean Oil-5Ltr,1.0
2802,Cerelac Baby Rice Riz Milk-400g,1.0
2802,Onion Deshi(New)-kg,2.04
2802,Tomato L.C(kg),0.45
2802,Bajaj Almond Drops Hair Oil-100ml (BD),1.0
2802,Snack Guard (Chichinga)-kg,0.57
2802,Baby Sipper Cup Mom Pot:AB-301001WB,1.0
2802,Prince Sour Curd-500gm,1.0
2802,Chicken Deshi (Pakistani) Cock,4.0
2802,Milk Vita Liquid Milk-1Ltr,2.0
2802,Nestle Nan Opti Pro 6-12 months,1.0
2802,Prince Bread-800g (Big),1.0
2802,Cauliflower(B)-Pc,1.0
2802,Teer Maida-2kg,1.0
2802,Beef Bone Full,3.15
2802,Borboti(kg),0.56
2802,AS Liquid Silicone Pacifier,1.0
2802,Chicken Soup (Deshi),4.0
2802,Carrot (China)-kg,0.59
2805,Mixed Powder Masalla-100gm,1.0
2805,Radhuni Kabab Masla-50gm,1.0
2805,Teer Whole Wheat Atta 2Kg,1.0
2805,GR Volume Eyeliner-6.5ml,1.0
2805,Radhini Meat Cury Masala-100g,1.0
2805,Black Pepper(Chili)-50g,1.0
2805,UM Spoon-303 1pis,2.0
2805,GR. Wow Nail Colour-6ml,1.0
2805,Chia Seed (Dana) New-100g,1.0
2805,Shan Chicken Tikka-50g,1.0
2805,Vim Bar 300g (Lemon),2.0
2805,PC P. Matte Edi. Rouge Lipstick,1.0
2831,Green Chilli(kg),0.37
2831,Shipon Ear Tops -021,1.0
2831,Taslima Towel-79,1.0
2831,Shipon Chain-071,1.0
2831,Gopal Ind Like Me Bra S-34 (4/23),2.0
2831,Shrimp Fish Small (THR),1.05
2844,Junior Horlicks-500g,1.0
2844,Thai Papaya Ripe Red Lady,1.29
2844,Nutkao D S Cocoa & Hazelnuts-200g,1.0
2844,Discovery Peanut Butter S&C-510g,1.0
2844,Calender Pineapple,1.0
2844,Kamranga,0.31
2844,Sprite-600ml (Pet),1.0
2844,Coca Cola-600ml(Pet),1.0
2844,Polar Ice-Cream Kheer-1Ltr,1.0
2844,Sunquick Orange Juice- 330ml,1.0
2844,Jumbura Medium,1.0
2844,Rooh Afza -750ml,1.0
2849,Tibet 570 Soap-130gm,1.0
2849,Dabur Red Paste-200gm,1.0
2849,Mango Himsagor-kg,1.43
2849,China Glass Jar (5/23),3.0
2849,Grape White Small (IIndian),0.58
2849,Ch.Coffee Mug-(4/23),2.0
2849,Prince Sour Curd-500gm,1.0
2849,"Opal Bowl Set 6""-B1",1.0
2849,Ruchi Orange Jam-480gm,1.0
2849,Dalos Mango Can Juice 250ml,1.0
2849,Apple Green,0.74
